p1,p2,response
246.6691847204553,-64.53917319090635,Oxidoreductases
-176.91032280441385,25.49045456602797,Oxidoreductases
72.12889773303391,-49.5569790691856,Oxidoreductases
176.50522707979962,102.92007390032131,Oxidoreductases
-85.39213515036292,166.59901033159443,Oxidoreductases
-302.6705908402758,-233.15206385925902,Oxidoreductases
100.54601823879865,-104.6883012687743,Oxidoreductases
-4.848945246823213,-43.21359087520601,Oxidoreductases
-37.02270637172133,-118.69704527213301,Oxidoreductases
-405.51634797115975,122.21340697100779,Oxidoreductases
-86.27623803408287,46.56519341020794,Oxidoreductases
-154.92580933555075,63.97258111814539,Oxidoreductases
168.37607779692203,-106.75171892893846,Oxidoreductases
41.746753206345915,73.64805132952965,Oxidoreductases
-265.94788895796705,88.11014095011271,Oxidoreductases
-151.92805681361878,160.70133430987497,Oxidoreductases
2.3566990992530847,44.75328935710725,Oxidoreductases
-166.82265078213732,-178.42798066646728,Oxidoreductases
2.9082693048900774,201.14095843877277,Oxidoreductases
290.9302108802645,124.37183496706994,Oxidoreductases
552.6972827561781,214.3506553360504,Oxidoreductases
138.22965506975282,263.6013750258926,Oxidoreductases
-322.1185650688918,245.5579241065469,Oxidoreductases
-397.3901514749183,58.17401614417248,Oxidoreductases
-466.5732983528614,-58.00879099278363,Oxidoreductases
32.0502356103148,99.90255592186028,Oxidoreductases
161.4641569764056,269.52203280716867,Oxidoreductases
-9.491521461403929,-91.06014199217203,Oxidoreductases
-262.31339806071776,-224.95775662737003,Oxidoreductases
-319.34711015466496,-153.37147504131022,Oxidoreductases
196.11444995862135,39.84631526987367,Oxidoreductases
118.15807263039437,-46.55423201543847,Oxidoreductases
148.42511810073054,283.6619413985627,Oxidoreductases
-112.58385626210996,69.88156115842153,Oxidoreductases
49.75540753290106,202.57947009336976,Oxidoreductases
402.22603521326636,5.522031586568377,Oxidoreductases
329.80749817891996,16.543688654537746,Oxidoreductases
42.78375885845181,93.83797094177447,Oxidoreductases
77.09105889433992,84.87766187870128,Oxidoreductases
-69.89245835376923,14.52195731169738,Oxidoreductases
163.62734591125817,108.65453494254677,Oxidoreductases
201.11617268662877,161.64661965415226,Oxidoreductases
256.5110537340182,5.201373785998423,Oxidoreductases
266.2021917696372,-155.4475264104026,Oxidoreductases
175.9926915403241,124.71681578532292,Oxidoreductases
60.31028645081778,-203.3350348775249,Oxidoreductases
55.84268252625236,-110.38489687122278,Oxidoreductases
301.9341453513694,73.2532684208866,Oxidoreductases
312.4719991430072,151.89801618078187,Oxidoreductases
-184.02551714726823,-146.31059768569204,Oxidoreductases
1.114484799579715,192.4111811446099,Oxidoreductases
255.986879349118,-106.77809074673547,Oxidoreductases
27.028877676164058,-79.38187569927678,Oxidoreductases
-332.9148913287394,-202.0297166993929,Oxidoreductases
75.68219967035509,221.18663741244956,Oxidoreductases
223.59151664363324,-101.78132184980839,Oxidoreductases
183.97299360895744,-36.30409463636359,Oxidoreductases
45.54083028085384,-299.000163189451,Oxidoreductases
-99.12283528929949,-118.97650626251476,Oxidoreductases
-441.99098983855475,58.6770014881314,Oxidoreductases
-166.52591248051743,-32.53908116372945,Oxidoreductases
-367.1097261116946,176.32761308001702,Oxidoreductases
-224.41898236799304,276.41493097195126,Oxidoreductases
-284.1657195397021,252.46099299822177,Oxidoreductases
7.145454909242588,-132.50238591005674,Oxidoreductases
-254.35420945542867,-0.7602143284623285,Oxidoreductases
-152.668291723355,-118.74716793452005,Oxidoreductases
-199.28803258749303,-144.82507066266703,Oxidoreductases
-35.21618581761493,173.53845241020088,Oxidoreductases
-88.35758683534591,74.58596172140176,Oxidoreductases
-230.19615935476264,18.774290956832644,Oxidoreductases
81.21364341505416,-254.38935226258542,Oxidoreductases
299.0428009017023,-23.617024704477004,Oxidoreductases
66.28143196625595,81.01662502797521,Oxidoreductases
-449.7819473489989,-139.90772852125576,Oxidoreductases
142.02404144194006,62.02586779038987,Oxidoreductases
-450.46644229595023,-135.74396686169678,Oxidoreductases
-480.7375594857053,-186.6136904404099,Oxidoreductases
-244.93868002255388,-159.97804636223407,Oxidoreductases
-505.371412519432,58.38829045205532,Oxidoreductases
-17.504655694603933,-131.43293989242017,Oxidoreductases
-202.95575612602275,-85.17553210327202,Oxidoreductases
124.83085214342891,-152.44599276523178,Oxidoreductases
89.35787821918792,-108.68776267085744,Oxidoreductases
-11.5770799608573,-10.223235913874394,Oxidoreductases
-427.13703840107,-330.2300384765685,Oxidoreductases
-390.747086289089,-6.8924482960907065,Oxidoreductases
127.05169596043757,-38.873195482667825,Oxidoreductases
264.93402984004535,-2.2316946120275927,Oxidoreductases
78.63148462618084,63.44401885599726,Oxidoreductases
-85.64734504929476,-253.61848444612718,Oxidoreductases
-93.5608362477522,-292.46199893650646,Oxidoreductases
263.91849609614377,-385.1306837207119,Oxidoreductases
169.10005335935315,-254.23261805940427,Oxidoreductases
-220.43399285425954,-196.60519387230545,Oxidoreductases
53.87020270466468,-363.3760355963967,Oxidoreductases
3.9991027682778895,-291.8142204286377,Oxidoreductases
85.74483700179758,129.48982104737615,Oxidoreductases
386.7275532192476,-160.32817886818452,Oxidoreductases
14.065005109693644,-202.30491132840098,Oxidoreductases
116.52548797185057,-75.30760308361056,Oxidoreductases
109.55781198175131,-133.78938647015278,Oxidoreductases
202.73918935808047,-88.91122469688065,Oxidoreductases
319.64461117859304,91.47608429404784,Oxidoreductases
173.17628084274065,147.3594844304519,Oxidoreductases
494.6974856226315,12.596525412177954,Oxidoreductases
-109.95749123165987,156.09503265386823,Oxidoreductases
189.3609196193939,-167.69374484473812,Oxidoreductases
133.03010154257868,-115.49600251716554,Oxidoreductases
-171.10475666019437,-95.49947447587641,Oxidoreductases
-87.29544681638063,-267.77541268784137,Oxidoreductases
-5.329190071540443,-62.63913706001922,Oxidoreductases
216.15491644741581,-372.9024526267484,Oxidoreductases
3.5139815565742247,-156.1262022153971,Oxidoreductases
-31.327439649240286,58.85960191226031,Oxidoreductases
-42.472537640714435,138.96092721746413,Oxidoreductases
-19.956535213746406,-2.233990030098249,Oxidoreductases
138.47128006567863,294.3416968133792,Oxidoreductases
-230.04507227362166,34.07209188077949,Oxidoreductases
355.4961506679435,-124.77314600430022,Oxidoreductases
115.16655326568232,-299.3611104757103,Oxidoreductases
336.4158282273203,4.9526231888830505,Oxidoreductases
54.07485772347019,-67.37388689169435,Oxidoreductases
76.29502572966855,-103.16933783322408,Oxidoreductases
-244.24819786381272,-155.0511663449861,Oxidoreductases
122.58001637186743,-20.86770064739288,Oxidoreductases
-197.78174484525385,-52.13546771060032,Oxidoreductases
203.50481632694385,-237.478333309998,Oxidoreductases
176.69286592795478,-129.15263473581413,Oxidoreductases
306.18538188792877,112.65676028635963,Oxidoreductases
187.33290624224009,-164.8323447638066,Oxidoreductases
-318.62580638710375,-38.64189232143836,Oxidoreductases
-106.69552322701497,-122.2981728534186,Oxidoreductases
29.90003674173049,-16.7219565297584,Oxidoreductases
-145.20076369603822,-84.56950363883522,Oxidoreductases
-16.313818486509426,312.9238233578937,Oxidoreductases
-57.41350747029404,-133.77040610371526,Oxidoreductases
-148.53906052730625,-99.70824049194128,Oxidoreductases
-186.5265542401309,7.5025646222700155,Oxidoreductases
-73.74170254983397,-207.97170965198382,Oxidoreductases
-242.2957549410316,-113.17119977091531,Oxidoreductases
-138.95567128607507,30.590418006493614,Oxidoreductases
-89.13004330020394,259.1451019459051,Oxidoreductases
73.98339320833394,-95.8117810203971,Oxidoreductases
187.1938863554828,19.954227795135644,Oxidoreductases
280.53642452282037,30.75768470660671,Oxidoreductases
-424.07717661091516,-240.59696516851633,Oxidoreductases
275.46602964579927,-64.67052116739973,Oxidoreductases
225.92430558054866,55.456584330415794,Oxidoreductases
118.40015926835738,180.86000085217637,Oxidoreductases
-397.0392377511973,-121.66730955912959,Oxidoreductases
294.2627919758305,11.173005887264036,Oxidoreductases
-90.77814359560604,-259.41842843246667,Oxidoreductases
3.194472013215393,-44.900657307156045,Oxidoreductases
-43.504912911695016,-30.057025781261835,Oxidoreductases
-266.0310328141222,86.61699438212102,Oxidoreductases
-121.42474756911452,264.8271816616009,Oxidoreductases
326.4999220500171,179.22145876379787,Oxidoreductases
-14.329331499294469,108.40616026199115,Oxidoreductases
-135.6991515800561,-28.910588896533653,Oxidoreductases
-193.6125259801894,-103.84064944415113,Oxidoreductases
-204.02532878281912,111.0672499332005,Oxidoreductases
-63.79274219254647,178.88625315003526,Oxidoreductases
-199.67782145453853,368.11417885205407,Oxidoreductases
-68.13008126477965,12.834786701369115,Oxidoreductases
-98.20234925606647,-31.80257343620874,Oxidoreductases
-399.2391975626554,173.83466286377543,Oxidoreductases
-92.90624979607173,173.29842358256124,Oxidoreductases
191.53894120605415,50.14065157348291,Oxidoreductases
-118.13259135360501,-193.61553965694762,Oxidoreductases
86.36109856518358,-165.09166243399258,Oxidoreductases
83.65858494466106,175.81559852849495,Oxidoreductases
-157.55656266786917,-14.486611593923755,Oxidoreductases
-16.29051051593341,136.64087367789935,Oxidoreductases
191.530039604969,-31.53194187522277,Oxidoreductases
-229.70190585864296,-229.65578647624127,Oxidoreductases
365.02446390591126,62.08383323263603,Oxidoreductases
-12.972520520193088,227.28972983517014,Oxidoreductases
-186.19882878239508,32.67814078947371,Oxidoreductases
-237.72965370149933,-60.668948316009384,Oxidoreductases
174.55152705321908,-69.95595196167943,Oxidoreductases
38.06928982008197,56.03834253317003,Oxidoreductases
101.21960806604449,38.569725532580776,Oxidoreductases
36.61442518685525,111.14926659881266,Oxidoreductases
285.0859205372893,135.00482962695443,Oxidoreductases
-3.6513493773408094,287.29873477984313,Oxidoreductases
-105.303010383666,73.32391069440634,Oxidoreductases
-368.2173224546374,-42.18008199812927,Oxidoreductases
-137.913454414684,-278.8439698240761,Oxidoreductases
-183.47243839556938,-458.4142371774992,Oxidoreductases
147.15602271268878,52.477134705879905,Oxidoreductases
-122.5865553363814,-212.4641784652411,Oxidoreductases
-86.56920440731987,75.75040754967257,Oxidoreductases
157.28120434606308,-259.1995165784575,Oxidoreductases
-42.53405770632797,-62.31940899847334,Oxidoreductases
-378.62372587947925,216.24828490826056,Oxidoreductases
-343.8830444342472,-263.1286341283457,Oxidoreductases
94.70255133610334,-250.44947121382674,Oxidoreductases
90.52802735400076,-318.45684759468776,Oxidoreductases
40.89222594398508,47.569737715527175,Oxidoreductases
-129.33048273741213,-112.22313332818591,Oxidoreductases
-255.41238817095194,-130.22568555515488,Oxidoreductases
-33.623059126308746,204.5900347574108,Oxidoreductases
-457.84386305480024,8.429161246157324,Oxidoreductases
-287.3721400925766,140.4672911017951,Oxidoreductases
-172.67926242125674,-128.59440832731977,Oxidoreductases
-464.1426649022182,-68.41931289967054,Oxidoreductases
-334.84559051475395,-196.77268201086036,Oxidoreductases
-610.7137540156485,-16.20150953310882,Oxidoreductases
42.114394777388995,-7.29414763543448,Oxidoreductases
-121.51172424585869,272.516662762446,Oxidoreductases
-251.89126323795068,0.9655044226982318,Oxidoreductases
-61.107990689277464,123.70039577152909,Oxidoreductases
-473.7836708205449,-24.539963053533995,Oxidoreductases
-142.483416700006,-12.573960997748022,Oxidoreductases
-67.51204531891344,242.50370157290314,Oxidoreductases
-69.7310489920956,307.6013132981337,Oxidoreductases
0.7418901457244584,237.62379804014526,Oxidoreductases
98.02775667002024,-298.10418246419016,Oxidoreductases
-158.23040251507012,512.7898140936047,Oxidoreductases
49.82795460023928,-75.59667875149306,Oxidoreductases
269.1347558229826,-399.1369679979129,Oxidoreductases
-59.69613131186419,59.21360971311237,Oxidoreductases
-178.8616441919604,-130.07874934905163,Oxidoreductases
80.13617223646284,-292.6664556138118,Oxidoreductases
-37.031268253861384,320.8990940707605,Oxidoreductases
-260.6438053150705,231.25376934294746,Oxidoreductases
-31.801242289397813,-138.05150749213203,Oxidoreductases
-307.88834635788754,-96.85539987227293,Oxidoreductases
-345.52295625651936,-145.6789361499558,Oxidoreductases
-457.2906003828792,82.04547787667755,Oxidoreductases
-500.8601447132796,15.06102936402819,Oxidoreductases
-274.8732368541021,-34.5372866158386,Oxidoreductases
-19.829699644835525,61.66114917354657,Oxidoreductases
-1.275668641620524,93.55075073887853,Oxidoreductases
-143.47225794872722,185.4354912422624,Oxidoreductases
-179.09513797640238,104.82565360911009,Oxidoreductases
329.3051381028167,74.117112685702,Oxidoreductases
418.747136082248,152.10350336313388,Oxidoreductases
450.85783680621296,-197.0690877377698,Oxidoreductases
-252.16830998269006,28.1001894126114,Oxidoreductases
-393.3188593057868,71.65075575269647,Oxidoreductases
308.399615350357,141.11788369935527,Oxidoreductases
-247.74738045539843,-99.07520018053316,Oxidoreductases
-532.8233007632774,168.4356218741207,Oxidoreductases
62.228353572512134,-108.74527164265047,Oxidoreductases
-407.8355777890184,24.216339123193904,Oxidoreductases
-14.459055910062872,-23.713224845331148,Oxidoreductases
74.10947633921938,116.82224720923733,Oxidoreductases
-2.9686334521999713,44.55677507485479,Oxidoreductases
22.795119381022197,-262.90747883115426,Oxidoreductases
-577.1030879810735,-346.76339240951233,Oxidoreductases
-2.3392856501436134,-217.63597484328182,Oxidoreductases
-321.1607448630943,-152.27076803798013,Oxidoreductases
-349.890408886454,67.31429931377646,Oxidoreductases
-55.18495877457721,67.12374609456428,Oxidoreductases
113.47588026061094,183.31237734807095,Oxidoreductases
34.59955996940834,139.18932598354257,Oxidoreductases
20.740332222936082,-154.28660676393028,Oxidoreductases
-530.1577998283733,113.31230482699128,Oxidoreductases
-290.99753883360836,139.3394005114121,Oxidoreductases
-247.55415999107237,61.218669554223275,Oxidoreductases
12.25740292013515,-16.5372363236107,Oxidoreductases
-242.81198251331986,-21.96280460751302,Oxidoreductases
-149.70597041855027,-73.58255130853962,Oxidoreductases
-347.1889241271927,-90.88001684450067,Oxidoreductases
-347.1889241271927,-90.88001684450067,Oxidoreductases
66.46075588005634,-21.637345527792306,Oxidoreductases
-199.00401513261656,112.39971333953046,Oxidoreductases
-102.15839790736578,-6.318825947742206,Oxidoreductases
-151.32049904096618,213.3200850529077,Oxidoreductases
-333.13447358520483,123.12437752594631,Oxidoreductases
88.5647239136213,-50.45994686384994,Oxidoreductases
-297.06258170331404,-76.97498832082482,Oxidoreductases
-16.2131877442148,80.84620300187024,Oxidoreductases
126.84963096261404,238.09101310599533,Oxidoreductases
-186.17013547141752,182.00346519842589,Oxidoreductases
-159.45274445758864,486.9751513532867,Oxidoreductases
63.185609309722224,-11.97785853871135,Oxidoreductases
87.6223216223537,-186.55416415867583,Oxidoreductases
-32.93019633891949,-182.72775121538112,Oxidoreductases
-292.59489713082513,210.61563177294644,Oxidoreductases
-13.404839436530231,-231.27356322123333,Oxidoreductases
120.8009403229789,-139.78094328986026,Oxidoreductases
131.3854172063096,29.932173838715727,Oxidoreductases
26.07820186531232,-51.28868268155718,Oxidoreductases
-112.89198199503478,-99.87032694893182,Oxidoreductases
154.05374985707212,-158.67556327406763,Oxidoreductases
105.0997857313568,89.195805845541,Oxidoreductases
-229.60786168502958,-134.77901936841883,Oxidoreductases
-280.273304039811,92.48409149065523,Oxidoreductases
-90.5844841307905,-133.30571351177517,Oxidoreductases
-184.25541651241545,-150.8530421509867,Oxidoreductases
-137.848346616002,249.51483914276778,Oxidoreductases
-38.061728146826,113.25055366340739,Oxidoreductases
-29.499979674739237,230.80732713645006,Oxidoreductases
-11.002809963597551,-249.25061421514783,Oxidoreductases
237.93279778957438,-298.2098211901624,Oxidoreductases
-98.60970375040299,-162.50418538087737,Oxidoreductases
-86.93794707110956,-199.91936033737034,Oxidoreductases
-45.380876489818874,-372.23840562316104,Oxidoreductases
206.32203083940504,-206.63166594778951,Oxidoreductases
185.67035375771226,107.68746497504866,Oxidoreductases
-299.09911662803,-21.774368746597858,Oxidoreductases
-12.093620208534293,263.9506019113303,Oxidoreductases
-71.64507826080134,-12.695737807184143,Oxidoreductases
-204.47052813060057,130.09054636957725,Oxidoreductases
39.42945686989404,62.06451344286322,Oxidoreductases
-490.7503696173162,-143.73576312472107,Oxidoreductases
-14.642122105828555,127.28878104021035,Oxidoreductases
-393.9767137956198,190.94105320581798,Oxidoreductases
-86.1001008847001,-17.94928639773483,Oxidoreductases
-493.0527561293359,440.5643661230392,Oxidoreductases
5.617325402608878,86.11324885891939,Oxidoreductases
96.66640709308825,-78.57856104911436,Oxidoreductases
269.8333533798776,-136.73443132527947,Oxidoreductases
28.178322770752324,-121.99404623970027,Oxidoreductases
-550.3888525165368,281.179581795853,Oxidoreductases
-575.4312840321261,194.34330439491978,Oxidoreductases
-119.97749442383393,-175.3576568315197,Oxidoreductases
-638.3083024274243,-176.1611050920598,Oxidoreductases
-116.18626830769527,425.557410298217,Oxidoreductases
-189.747658878153,-24.998806979614745,Oxidoreductases
-76.5652824620172,-257.02632006257596,Oxidoreductases
-350.1879591605929,21.125448518198564,Oxidoreductases
-158.05416991101777,5.2787992043299266,Oxidoreductases
-61.8177069178433,33.38221222612249,Oxidoreductases
170.72436748031737,31.669119051700477,Oxidoreductases
-19.364840237612142,34.0505799919654,Oxidoreductases
147.5845026173824,-107.91575697129262,Oxidoreductases
-252.74101923000467,85.94331863984543,Oxidoreductases
-374.77746269778845,382.90982828633634,Oxidoreductases
48.216074615047425,76.86698100533374,Oxidoreductases
136.47153192450907,231.5621944649932,Oxidoreductases
-33.29245446176013,-197.69775141967256,Oxidoreductases
-240.13605043710396,103.8513431373275,Oxidoreductases
-285.170133856867,-43.20504270372727,Oxidoreductases
223.35097760276562,-143.43231387423972,Oxidoreductases
5.531506132504808,111.67443005608717,Oxidoreductases
-432.6883340980771,-132.91771370319228,Oxidoreductases
-764.1083091644684,255.68574863781797,Oxidoreductases
-359.55242798364924,389.3087551445783,Oxidoreductases
-289.74176841868484,153.27834953051988,Oxidoreductases
-383.13568011544015,-230.44517136267274,Oxidoreductases
-262.98699882334364,-321.9839063659239,Oxidoreductases
-148.28252917787762,97.29118164258439,Oxidoreductases
-161.15326858023303,-261.42875869846046,Oxidoreductases
-450.55449548816176,-165.72753456598406,Oxidoreductases
-343.8949704186966,265.1008034621011,Oxidoreductases
15.331938733509075,189.7597097408695,Oxidoreductases
-186.4070122758494,-0.5625850800998486,Oxidoreductases
-322.2814634514548,256.1628721209485,Oxidoreductases
-458.6659381660196,234.14523453368096,Oxidoreductases
-175.29830211633046,-105.92542972358397,Oxidoreductases
-331.593972028078,-195.7831072698293,Oxidoreductases
-352.1415493888728,-20.60881151701515,Oxidoreductases
-87.95180981766849,207.61749201403117,Oxidoreductases
-415.2750265873079,-155.42022545021635,Oxidoreductases
-217.0920868231995,-23.976759151002103,Oxidoreductases
-440.7232730307344,-289.50608515940013,Oxidoreductases
-111.00420368536462,-104.26256133235829,Oxidoreductases
166.4802225268554,-221.45489547778823,Oxidoreductases
198.3934138515336,188.2657176303025,Oxidoreductases
-43.368100719611526,273.12613361218513,Oxidoreductases
290.8386590084194,-174.82880011074815,Oxidoreductases
181.75974041344517,-188.78965894593466,Oxidoreductases
-88.81338751533738,-250.73862576914104,Oxidoreductases
254.2253995675293,-289.1230186285309,Oxidoreductases
398.90806035548536,4.29224102729145,Oxidoreductases
359.0570791938496,-80.32341659333645,Oxidoreductases
124.11684487276361,-130.81463153960274,Oxidoreductases
-1.624796943918916,-135.37529547343564,Oxidoreductases
191.74064994837232,-123.69448298715876,Oxidoreductases
216.68067914362047,-108.8937679254865,Oxidoreductases
407.1972382377627,-141.85424849914315,Oxidoreductases
324.12097861606776,10.644527689349136,Oxidoreductases
-161.56361216896516,109.17567596604329,Oxidoreductases
-342.28767635882264,-84.30597473012598,Oxidoreductases
-244.79506985731425,167.54626263717577,Oxidoreductases
344.164922491352,140.25942103413888,Oxidoreductases
374.419522271576,-129.96584314137232,Oxidoreductases
-120.9900002030002,43.364985250317616,Oxidoreductases
-160.10879564154965,-31.753081812458277,Oxidoreductases
-105.36429218444574,250.68492303188037,Oxidoreductases
290.4757211380476,56.08462335788543,Oxidoreductases
6.180883819914411,98.73734449428139,Oxidoreductases
22.86743579551756,25.768191354661145,Oxidoreductases
147.1393179787268,95.07087862532494,Oxidoreductases
-99.91814878698625,-166.74503956858857,Oxidoreductases
-31.577281016527415,32.98311096802016,Oxidoreductases
98.04882906193869,-30.92350549718489,Oxidoreductases
23.032975727683343,52.61912710211913,Oxidoreductases
-162.93038621721826,-0.4683753991258604,Oxidoreductases
122.94570733756785,7.236640439415583,Oxidoreductases
67.04709341998444,23.96748121000521,Oxidoreductases
-149.46844469639802,219.55619447403382,Oxidoreductases
70.22592087738306,119.15605108900702,Oxidoreductases
290.7362580606561,36.82555605978065,Oxidoreductases
-57.461766359397174,-145.69415874606514,Oxidoreductases
75.83502516996124,28.086582286493233,Oxidoreductases
49.158194307880144,31.879034148711177,Oxidoreductases
-23.790542550774372,36.80569410375312,Oxidoreductases
83.87109836769127,-13.845294309489708,Oxidoreductases
-61.687281155849696,168.13257890720388,Oxidoreductases
43.32073368725681,96.29191730658602,Oxidoreductases
327.3678506092648,57.38959671317036,Oxidoreductases
376.13458107767656,-26.307911805663814,Oxidoreductases
280.03901205430356,196.60288217757733,Oxidoreductases
-242.62387274319673,-82.16132189538224,Oxidoreductases
-192.41352461611115,-20.055310106425154,Oxidoreductases
-142.06107623527242,235.9292611970262,Oxidoreductases
142.67968419287757,-99.90619819317457,Oxidoreductases
465.43547916594633,471.8353771277885,Oxidoreductases
